Reading Airport file from airports.txt
Read Airports: There were 5740 Airports with IATA code
Reading Routes file from routes.txt
Read Routes: There were 68292 routes with IATA code
Calculating Page Rank
PageRank Result:
3350 : 2.8324599915e-05 -> Wickenburg Municipal Airport, United States
3351 : 2.8324599915e-05 -> Phoenix Regional Airport, United States
3352 : 2.8324599915e-05 -> Cottonwood Airport, United States
3353 : 2.8324599915e-05 -> Coolidge Municipal Airport, United States
3354 : 2.8324599915e-05 -> Mesa Falcon Field, United States
3355 : 2.8324599915e-05 -> Palo Alto Airport of Santa Clara County, United States
3356 : 2.8324599915e-05 -> Boulder Municipal, United States
3357 : 2.8324599915e-05 -> Gilberto Lavaque, Argentina
3358 : 2.8324599915e-05 -> Clear Lake Metroport, United States
3359 : 2.8324599915e-05 -> Williamson-Sodus Airport, United States
3360 : 2.8324599915e-05 -> RUDNIKI , Poland
3361 : 2.8324599915e-05 -> Theodore, Australia
3362 : 2.8324599915e-05 -> Onslow , Australia
3363 : 2.8324599915e-05 -> Losinj Airport, Croatia
3364 : 2.8324599915e-05 -> Dhigurah Centara Grand Maldives, Maldives
3365 : 2.8324599915e-05 -> Hilton Iru fushi, Maldives
3366 : 2.8324599915e-05 -> Maamigili Airport, Maldives
3367 : 2.8324599915e-05 -> Leesburg Executive Airport, United States
3368 : 2.8324599915e-05 -> Moomba, Australia
3369 : 2.8324599915e-05 -> Chongjin Airport, North Korea
3370 : 2.8324599915e-05 -> Bamyan Airport, Afghanistan
3371 : 2.8324599915e-05 -> Innisfail, Australia
3372 : 2.8324599915e-05 -> Roper Bar, Australia
3373 : 2.8324599915e-05 -> Great Keppel Island, Australia
3374 : 2.8324599915e-05 -> Eagle's Nest Airport, United States
3375 : 2.8324599915e-05 -> Sidney Muni Airport, United States
3376 : 2.8324599915e-05 -> Duxford Aerodrome, United Kingdom
3377 : 2.8324599915e-05 -> Georgetown Municipal Airport, United States
3378 : 2.8324599915e-05 -> Hamburg Hbf, Germany
3379 : 2.8324599915e-05 -> Fernandina Beach Municipal Airport, United States
3380 : 2.8324599915e-05 -> Cherokee County Airport, United States
3381 : 2.8324599915e-05 -> Beech Factory Airport, United States
3382 : 2.8324599915e-05 -> Heber City Municipal Airport, United States
3383 : 2.8324599915e-05 -> Clemson, United States
3384 : 2.8324599915e-05 -> Cross City, United States
3385 : 2.8324599915e-05 -> CedarKey, United States
3386 : 2.8324599915e-05 -> Jekyll Island Airport, United States
3387 : 2.8324599915e-05 -> Brackett Field, United States
3388 : 2.8324599915e-05 -> Bromont Airport, Canada
3389 : 2.8324599915e-05 -> Renton, United States
3390 : 2.8324599915e-05 -> Jefferson County Airpark, United States
3391 : 2.8324599915e-05 -> Mark Anton Airport, United States
3392 : 2.8324599915e-05 -> Hardwick Field Airport, United States
3393 : 2.8324599915e-05 -> Georgetown County Airport, United States
3394 : 2.8324599915e-05 -> Seaplane Base, United States
3395 : 2.8324599915e-05 -> Beaver Falls, United States
3396 : 2.8324599915e-05 -> McKinnon Airport, United States
3397 : 2.8324599915e-05 -> Samjiyon Airport, North Korea
3398 : 2.8324599915e-05 -> Sondok Airport, North Korea
3399 : 2.8324599915e-05 -> Lima Allen County Airport, United States
3400 : 2.8324599915e-05 -> Wishram Amtrak Station, United States
3401 : 2.8324599915e-05 -> Long Lake, United States
3402 : 2.8324599915e-05 -> Lake Placid Airport, United States
3403 : 2.8324599915e-05 -> Zaqatala International Airport, Azerbaijan
3404 : 2.8324599915e-05 -> Bost Airport, Afghanistan
3405 : 2.8324599915e-05 -> Chester County G O Carlson Airport, United States
3406 : 2.8324599915e-05 -> Lompoc Airport, United States
3407 : 2.8324599915e-05 -> Wyk auf Foehr, Germany
3408 : 2.8324599915e-05 -> Liege-Guillemins Railway Station, Belgium
3409 : 2.8324599915e-05 -> Clarksville-Montgomery County Regional Airport, United States
3410 : 2.8324599915e-05 -> Shell Mera, Ecuador
3411 : 2.8324599915e-05 -> Tiputini, Ecuador
3412 : 2.8324599915e-05 -> Galion Municipal Airport, United States
3413 : 2.8324599915e-05 -> Peenemunde Airfield, Germany
3414 : 2.8324599915e-05 -> Hannover Messe-Heliport, Germany
3415 : 2.8324599915e-05 -> Forest Lake Airport, United States
3416 : 2.8324599915e-05 -> Luce County Airport, United States
3417 : 2.8324599915e-05 -> Stevens Point Municipal Airport, United States
3418 : 2.8324599915e-05 -> Waupaca Municipal Airport, United States
3419 : 2.8324599915e-05 -> Fond Du Lac County Airport, United States
3420 : 2.8324599915e-05 -> Whittlesford Parkway Rail Station, United Kingdom
3421 : 2.8324599915e-05 -> Peterborough Railway Station, United Kingdom
3422 : 2.8324599915e-05 -> Stevenage Railway Station, United Kingdom
3423 : 2.8324599915e-05 -> London - Kings Cross, United Kingdom
3424 : 2.8324599915e-05 -> Amherst Amtrak Station AMM, United States
3425 : 2.8324599915e-05 -> Springfield Amtrak Station, United States
3426 : 2.8324599915e-05 -> Atlantic City Rail Terminal, United States
3427 : 2.8324599915e-05 -> Bekily, Madagascar
3428 : 2.8324599915e-05 -> Antsirabe, Madagascar
3429 : 2.8324599915e-05 -> Andavadoaka, Madagascar
3430 : 2.8324599915e-05 -> Kerio Valley, Kenya
3431 : 2.8324599915e-05 -> Kilaguni, Kenya
3432 : 2.8324599915e-05 -> Kericho, Kenya
3433 : 2.8324599915e-05 -> Kalokol, Kenya
3434 : 2.8324599915e-05 -> Hola, Kenya
3435 : 2.8324599915e-05 -> Garissa, Kenya
3436 : 2.8324599915e-05 -> Kent State Airport, United States
3437 : 2.8324599915e-05 -> Ocean Ridge Airport, United States
3438 : 2.8324599915e-05 -> Alldays Airport, South Africa
3439 : 2.8324599915e-05 -> Reeroe Airport, Ireland
3440 : 2.8324599915e-05 -> Bantry Aerodrome, Ireland
3441 : 2.8324599915e-05 -> Bogande Airport, Canada
3442 : 2.8324599915e-05 -> Dikson Airport, Russia
3443 : 2.8324599915e-05 -> Bagdad Airport, United States
3444 : 2.8324599915e-05 -> Saravane Airport, Laos
3445 : 2.8324599915e-05 -> Soderhamn Airport, Sweden
3446 : 2.8324599915e-05 -> Perth Scone Airport, United Kingdom
3447 : 2.8324599915e-05 -> Banks Airport, United States
3448 : 2.8324599915e-05 -> Keokuk Municipal Airport, United States
3449 : 2.8324599915e-05 -> Eastport Municipal Airport, United States
3450 : 2.8324599915e-05 -> Poplar Bluff Municipal Airport, United States
3451 : 2.8324599915e-05 -> Trois Rivieres Airport, Canada
3452 : 2.8324599915e-05 -> Oakdale Airport, United States
3453 : 2.8324599915e-05 -> Beverly Municipal Airport, United States
3454 : 2.8324599915e-05 -> Clinton Municipal, United States
3455 : 2.8324599915e-05 -> Alexander Field South Wood County Airport, United States
3456 : 2.8324599915e-05 -> Marshfield Municipal Airport, United States
3457 : 2.8324599915e-05 -> Schaumburg Regional, United States
3458 : 2.8324599915e-05 -> South Haven Area Regional Airport, United States
3459 : 2.8324599915e-05 -> Lowell City Airport, United States
3460 : 2.8324599915e-05 -> Gladwin Zettel Memorial Airport, United States
3461 : 2.8324599915e-05 -> Garland Airport, United States
3462 : 2.8324599915e-05 -> Drummond Island Airport, United States
3463 : 2.8324599915e-05 -> Marco Islands, United States
3464 : 2.8324599915e-05 -> Naval Air Station, United States
3465 : 2.8324599915e-05 -> Martin Campbell Field Airport, United States
3466 : 2.8324599915e-05 -> Florence, United States
3467 : 2.8324599915e-05 -> Lewiston Maine, United States
3468 : 2.8324599915e-05 -> Capital City Airport, United States
3469 : 2.8324599915e-05 -> Lost Nation Municipal Airport, United States
3470 : 2.8324599915e-05 -> Wilkes-Barre Wyoming Valley Airport, United States
3471 : 2.8324599915e-05 -> Branch County Memorial Airport, United States
3472 : 2.8324599915e-05 -> Buochs Airport, Switzerland
3473 : 2.8324599915e-05 -> Ramona Airport, United States
3474 : 2.8324599915e-05 -> Bloyer Field, United States
3475 : 2.8324599915e-05 -> Lansing Municipal, United States
3476 : 2.8324599915e-05 -> Sun Moon Lake Airport, Taiwan
3477 : 2.8324599915e-05 -> Grand Strand Airport, United States
3478 : 2.8324599915e-05 -> Gesundbrunnen, Germany
3479 : 2.8324599915e-05 -> Pickens County Airport, United States
3480 : 2.8324599915e-05 -> All Airports, Canada
3481 : 2.8324599915e-05 -> All Airports, Canada
3482 : 2.8324599915e-05 -> All Airports, United States
3483 : 2.8324599915e-05 -> All Airports, Italy
3484 : 2.8324599915e-05 -> All Airports, China
3485 : 2.8324599915e-05 -> All Airports, Japan
3486 : 2.8324599915e-05 -> Meigs Field, United States
3487 : 2.8324599915e-05 -> All Airports, United States
3488 : 2.8324599915e-05 -> All Airports, United States
3489 : 2.8324599915e-05 -> All Airports, United Kingdom
3490 : 2.8324599915e-05 -> Ostbahnhof, Germany
3491 : 2.8324599915e-05 -> All Airports, France
3492 : 2.8324599915e-05 -> Gare de LEst, France
3493 : 2.8324599915e-05 -> Gare de Lyon, France
3494 : 2.8324599915e-05 -> Frankfurt Oder Hbf, Germany
3495 : 2.8324599915e-05 -> Zoo, Germany
3496 : 2.8324599915e-05 -> Scatsta Airport, United Kingdom
3497 : 2.8324599915e-05 -> South Lakeland Airport, United States
3498 : 2.8324599915e-05 -> Clearwater Air Park, United States
3499 : 2.8324599915e-05 -> Williams County Airport, United States
3500 : 2.8324599915e-05 -> Robertson Field, United States
3501 : 2.8324599915e-05 -> Stormville Airport, United States
3502 : 2.8324599915e-05 -> Finger Lakes Regional Airport, United States
3503 : 2.8324599915e-05 -> Genesee County Airport, United States
3504 : 2.8324599915e-05 -> Brooks Field Airport, United States
3505 : 2.8324599915e-05 -> Lake Wales Municipal Airport, United States
3506 : 2.8324599915e-05 -> Port Bucyrus-Crawford County Airport, United States
3507 : 2.8324599915e-05 -> Van Wert County Airport, United States
3508 : 2.8324599915e-05 -> Plymouth Municipal Airport, United States
3509 : 2.8324599915e-05 -> Tri-State Steuben County Airport, United States
3510 : 2.8324599915e-05 -> Harford County Airport, United States
3511 : 2.8324599915e-05 -> Morgantown Airport, United States
3512 : 2.8324599915e-05 -> Linden Airport, United States
3513 : 2.8324599915e-05 -> Spitfire Aerodrome, United States
3514 : 2.8324599915e-05 -> South Jersey Regional Airport, United States
3515 : 2.8324599915e-05 -> Trenton-Robbinsville Airport, United States
3516 : 2.8324599915e-05 -> Hamburg Inc Airport, United States
3517 : 2.8324599915e-05 -> Chautauqua County-Dunkirk Airport, United States
3518 : 2.8324599915e-05 -> Burke Lakefront Airport, United States
3519 : 2.8324599915e-05 -> Germack Airport, United States
3520 : 2.8324599915e-05 -> Lorain County Regional Airport, United States
3521 : 2.8324599915e-05 -> Braceville Airport, United States
3522 : 2.8324599915e-05 -> Youngstown Elser Metro Airport, United States
3523 : 2.8324599915e-05 -> Somerset County Airport, United States
3524 : 2.8324599915e-05 -> Pittsburgh-Monroeville Airport, United States
3525 : 2.8324599915e-05 -> Ashland County Airport, United States
3526 : 2.8324599915e-05 -> Wadsworth Municipal, United States
3527 : 2.8324599915e-05 -> Lansdowne Airport, United States
3528 : 2.8324599915e-05 -> Grove City Airport, United States
3529 : 2.8324599915e-05 -> William T. Piper Mem., United States
3530 : 2.8324599915e-05 -> Randall Airport, United States
3531 : 2.8324599915e-05 -> Spring Hill Airport, United States
3532 : 2.8324599915e-05 -> Stroudsburg-Pocono Airport, United States
3533 : 2.8324599915e-05 -> Municipal Airport, United States
3534 : 2.8324599915e-05 -> Sylvania Airport, United States
3535 : 2.8324599915e-05 -> Regional Airport, United States
3536 : 2.8324599915e-05 -> Foster Field, United States
3537 : 2.8324599915e-05 -> Baraboo Wisconsin Dells Airport, United States
3538 : 2.8324599915e-05 -> Municipal Airport, United States
3539 : 2.8324599915e-05 -> Richland Airport, United States
3540 : 2.8324599915e-05 -> Bamberg County Airport, United States
3541 : 2.8324599915e-05 -> Richmond County Airport, United States
3542 : 2.8324599915e-05 -> Moore County Airport, United States
3543 : 2.8324599915e-05 -> Ridgeland Airport, United States
3544 : 2.8324599915e-05 -> Municipal Airport, United States
3545 : 2.8324599915e-05 -> Woodward Field, United States
3546 : 2.8324599915e-05 -> Municipal Airport, United States
3547 : 2.8324599915e-05 -> McDuffie County Airport, United States
3548 : 2.8324599915e-05 -> Coweta County Airport, United States
3549 : 2.8324599915e-05 -> Madison GA Municipal Airport, United States
3550 : 2.8324599915e-05 -> Jesup-Wayne County Airport, United States
3551 : 2.8324599915e-05 -> International Airport, United States
3552 : 2.8324599915e-05 -> Municipal Airport, United States
3553 : 2.8324599915e-05 -> Gilbert Airport, United States
3554 : 2.8324599915e-05 -> Executive, United States
3555 : 2.8324599915e-05 -> Regional - Hendricks AAF, United States
3556 : 2.8324599915e-05 -> County, United States
3557 : 2.8324599915e-05 -> Wings Field, United States
3558 : 2.8324599915e-05 -> Reynolds Field, United States
3559 : 2.8324599915e-05 -> Illinois Valley Regional, United States
3560 : 2.8324599915e-05 -> Regional Airport, United States
3561 : 2.8324599915e-05 -> Tri-County Regional Airport, United States
3562 : 2.8324599915e-05 -> Ellisras, South Africa
3563 : 2.8324599915e-05 -> Centraal, Belgium
3564 : 2.8324599915e-05 -> Hauptbahnhof, Austria
3565 : 2.8324599915e-05 -> Central, Denmark
3566 : 2.8324599915e-05 -> Hauptbahnhof, Germany
3567 : 2.8324599915e-05 -> Holesovice, Czech Republic
3568 : 2.8324599915e-05 -> Centraal, Netherlands
3569 : 2.8324599915e-05 -> Central Station, Sweden
3570 : 2.8324599915e-05 -> Central Station, Sweden
3571 : 2.8324599915e-05 -> Grabtsevo, Russia
3572 : 2.8324599915e-05 -> Fox Glacier Airstrip, New Zealand
3573 : 2.8324599915e-05 -> Bob Quinn Lake, Canada
3574 : 2.8324599915e-05 -> Greater Cumberland Rgnl., United States
3575 : 2.8324599915e-05 -> Hazleton Municipal, United States
3576 : 2.8324599915e-05 -> Hiroshima-Nishi, Japan
3577 : 2.8324599915e-05 -> Khmeinitskiy, Ukraine
3578 : 2.8324599915e-05 -> Vieste Heliport, Italy
3579 : 2.8324599915e-05 -> Jack Edwards Airport, United States
3580 : 2.8324599915e-05 -> Tampa North Aero Park, United States
3581 : 2.8324599915e-05 -> Tacoma Narrows Airport, United States
3582 : 2.8324599915e-05 -> Flabob Airport, United States
3583 : 2.8324599915e-05 -> Chemehuevi Valley, United States
3584 : 2.8324599915e-05 -> Redlands Municipal Airport, United States
3585 : 2.8324599915e-05 -> Otaru, Japan
3586 : 2.8324599915e-05 -> Taytay Sandoval, Philippines
3587 : 2.8324599915e-05 -> John H. Batten Airport, United States
3588 : 2.8324599915e-05 -> Gimli Industrial Park Airport, Canada
3589 : 2.8324599915e-05 -> Warsaw Modlin, Poland
3590 : 2.8324599915e-05 -> Fredericksburg Amtrak Station, United States
3591 : 2.8324599915e-05 -> London-Corbin Airport-MaGee Field, United States
3592 : 2.8324599915e-05 -> Indianapolis Metropolitan Airport, United States
3593 : 2.8324599915e-05 -> South Cariboo Regional Airport, Canada
3594 : 2.8324599915e-05 -> Marmul, Oman
3595 : 2.8324599915e-05 -> Guangzhou South Railway Station, China
3596 : 2.8324599915e-05 -> Gare de Strasbourg, France
3597 : 2.8324599915e-05 -> Yuendumu , Australia
3598 : 2.8324599915e-05 -> Shelby County Airport, United States
3599 : 2.8324599915e-05 -> Mallacoota Airport, Australia
3600 : 2.8324599915e-05 -> Pompano Beach Airpark, United States
3601 : 2.8324599915e-05 -> Nicosia International Airport, Cyprus
3602 : 2.8324599915e-05 -> Griffin-Spalding County Airport, United States
3603 : 2.8324599915e-05 -> Wellington Municipal, United States
3604 : 2.8324599915e-05 -> Lawrence Municipal, United States
3605 : 2.8324599915e-05 -> Brantford, Canada
3606 : 2.8324599915e-05 -> Manitoulin East, Canada
3607 : 2.8324599915e-05 -> Wawa, Canada
3608 : 2.8324599915e-05 -> Manitouwadge, Canada
3609 : 2.8324599915e-05 -> Kirkland Lake, Canada
3610 : 2.8324599915e-05 -> Hornepayne, Canada
3611 : 2.8324599915e-05 -> Rene Fontaine, Canada
3612 : 2.8324599915e-05 -> Marathon, Canada
3613 : 2.8324599915e-05 -> Renmark, Australia
3614 : 2.8324599915e-05 -> Gimpo International Airpot, South Korea
3615 : 2.8324599915e-05 -> Montgomery Field, United States
3616 : 2.8324599915e-05 -> East Troy Municipal Airport, United States
3617 : 2.8324599915e-05 -> Fort Worth Alliance Airport, United States
3618 : 2.8324599915e-05 -> Tampa Executive Airport, United States
3619 : 2.8324599915e-05 -> Gbangbatok Airport, Sierra Leone
3620 : 2.8324599915e-05 -> Yengema Airport, Sierra Leone
3621 : 2.8324599915e-05 -> Moyale Airport, Kenya
3622 : 2.8324599915e-05 -> Wau Airport, Sudan
3623 : 2.8324599915e-05 -> Poltava, Ukraine
3624 : 2.8324599915e-05 -> Toccoa RG Letourneau Field Airport, United States
3625 : 2.8324599915e-05 -> Pike County Airport - Hatcher Field, United States
3626 : 2.8324599915e-05 -> Foothills Regional Airport, United States
3627 : 2.8324599915e-05 -> Daniel Field Airport, United States
3628 : 2.8324599915e-05 -> Moton Field Municipal Airport, United States
3629 : 2.8324599915e-05 -> Elizabethton Municipal Airport, United States
3630 : 2.8324599915e-05 -> Gilmer County Airport, United States
3631 : 2.8324599915e-05 -> Hilton Head Airport, United States
3632 : 2.8324599915e-05 -> Darlington County Jetport, United States
3633 : 2.8324599915e-05 -> Harry Clever Field Airport, United States
3634 : 2.8324599915e-05 -> Barwick Lafayette Airport, United States
3635 : 2.8324599915e-05 -> DeFuniak Springs Airport, United States
3636 : 2.8324599915e-05 -> Lee Gilmer Memorial Airport, United States
3637 : 2.8324599915e-05 -> Covington Municipal Airport, United States
3638 : 2.8324599915e-05 -> Atlanta Regional Airport - Falcon Field, United States
3639 : 2.8324599915e-05 -> Harris County Airport, United States
3640 : 2.8324599915e-05 -> Polk County Airport - Cornelius Moore Field, United States
3641 : 2.8324599915e-05 -> Baldwin County Airport, United States
3642 : 2.8324599915e-05 -> LaGrange-Callaway Airport, United States
3643 : 2.8324599915e-05 -> Isbell Field Airport, United States
3644 : 2.8324599915e-05 -> West Georgia Regional Airport - O V Gray Field, United States
3645 : 2.8324599915e-05 -> Dalton Municipal Airport, United States
3646 : 2.8324599915e-05 -> Plantation Airpark, United States
3647 : 2.8324599915e-05 -> Barrow County Airport, United States
3648 : 2.8324599915e-05 -> Knoxville Downtown Island Airport, United States
3649 : 2.8324599915e-05 -> Northeast Alabama Regional Airport, United States
3650 : 2.8324599915e-05 -> Richard B Russell Airport, United States
3651 : 2.8324599915e-05 -> Centre-Piedmont-Cherokee County Regional Airport, United States
3652 : 2.8324599915e-05 -> Cartersville Airport, United States
3653 : 2.8324599915e-05 -> Fitchburg Municipal Airport, United States
3654 : 2.8324599915e-05 -> Waterbury-Oxford Airport, United States
3655 : 2.8324599915e-05 -> Lawrence Municipal Airport, United States
3656 : 2.8324599915e-05 -> Boire Field Airport, United States
3657 : 2.8324599915e-05 -> Danbury Municipal Airport, United States
3658 : 2.8324599915e-05 -> Marshfield Municipal Airport, United States
3659 : 2.8324599915e-05 -> Capital City Airport, United States
3660 : 2.8324599915e-05 -> Orange County Airport, United States
3661 : 2.8324599915e-05 -> Windham Airport, United States
3662 : 2.8324599915e-05 -> Barnes Municipal, United States
3663 : 2.8324599915e-05 -> Norwood Memorial Airport, United States
3664 : 2.8324599915e-05 -> Mansfield Municipal, United States
3665 : 2.8324599915e-05 -> Quonset State Airport, United States
3666 : 2.8324599915e-05 -> Plymouth Municipal Airport, United States
3667 : 2.8324599915e-05 -> Taunton Municipal Airport - King Field, United States
3668 : 2.8324599915e-05 -> Alexandria, United States
3669 : 2.8324599915e-05 -> St Lucie County International Airport, United States
3670 : 2.8324599915e-05 -> Douglas Municipal Airport, United States
3671 : 2.8324599915e-05 -> Singita Sabi Sands, South Africa
3672 : 2.8324599915e-05 -> Londolozi, South Africa
3673 : 2.8324599915e-05 -> St. Augustine Airport, United States
3674 : 2.8324599915e-05 -> Telfer Airport, Australia
3675 : 2.8324599915e-05 -> Una-Comandatuba Airport, Brazil
3676 : 2.8324599915e-05 -> Diamantina Airport, Brazil
3677 : 2.8324599915e-05 -> Orlando de Carvalho Airport, Brazil
3678 : 2.8324599915e-05 -> Apalachicola Regional Airport, United States
